timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1763817027,,,,,,,,,,,,
1763817029,,,,,,,,,,,,
1763817031,,,,,,2.937000036239624,,,,101.76300811767578,,
1763817033,,,,,,3.0,,,,104.46310424804688,,
1763817035,51.19191360473633,17.191938400268555,36.0,0.27,0.44,2.937000036239624,,,,106.01878356933594,,
1763817037,51.19192123413086,17.19193458557129,36.0,0.77,0.44,2.937000036239624,,,,106.37641143798828,,
1763817039,51.19192886352539,17.191932678222656,36.0,1.12,0.44,3.0,,,,101.6378402709961,,
1763817041,51.19193649291992,17.19193458557129,36.0,1.02,0.44,3.0,,,,106.26911926269531,,
1763817043,51.19194412231445,17.191940307617188,36.0,0.95,0.44,3.062000036239624,,,,104.37369537353516,,
1763817045,51.191951751708984,17.19194221496582,36.0,0.89,0.44,3.0,,,,105.0710678100586,,
1763817047,51.191959381103516,17.19194793701172,36.0,0.85,0.44,3.062000036239624,,,,104.57038879394531,,
1763817049,51.19196701049805,17.191951751708984,36.0,0.87,0.44,3.062000036239624,,,,104.24851989746094,,
1763817051,51.191978454589844,17.191957473754883,36.0,0.94,0.44,3.125,,,,100.99411010742188,,
1763817053,51.191986083984375,17.19196319580078,36.0,1.01,0.44,3.125,,,,101.69148254394531,,
1763817055,51.19199752807617,17.191967010498047,36.0,1.06,0.44,3.125,,,,101.65572357177734,,
1763817057,51.19200897216797,17.191972732543945,36.0,1.12,0.44,3.125,,,,105.37505340576172,,
1763817059,51.19202423095703,17.19197654724121,36.0,1.16,0.44,3.187000036239624,,,,104.5167465209961,,
1763817061,51.19203567504883,17.19198226928711,36.0,1.19,0.44,3.187000036239624,,,,103.56903076171875,,
1763817063,51.192047119140625,17.19198989868164,36.0,1.62,0.44,3.25,,,,103.49750518798828,,
1763817065,51.19206237792969,17.191997528076172,36.0,1.57,0.44,3.25,,,,101.53054809570312,,
1763817067,51.19207763671875,17.192001342773438,36.0,1.46,0.44,3.312000036239624,,,,102.76436614990234,,
1763817069,51.19208908081055,17.1920108795166,36.0,1.56,0.44,3.312000036239624,,,,105.37505340576172,,
1763817071,51.19210433959961,17.192020416259766,36.0,1.57,0.44,3.312000036239624,,,,101.4769058227539,,
1763817073,51.19211959838867,17.192028045654297,36.0,1.38,0.44,3.375,,,,102.94318389892578,,
1763817075,51.19213104248047,17.19203758239746,36.0,1.38,0.44,3.375,,,,104.32005310058594,,
1763817077,51.192142486572266,17.192047119140625,35.0,1.35,0.45,3.437000036239624,,,,106.28700256347656,,
1763817079,51.1921501159668,17.192054748535156,35.0,1.28,0.45,3.437000036239624,,,,103.40809631347656,,
1763817081,51.192161560058594,17.192066192626953,35.0,1.28,0.45,3.437000036239624,,,,105.41081237792969,,
1763817083,51.192169189453125,17.192079544067383,35.0,1.43,0.45,3.5,,,,105.0710678100586,,
1763817085,51.19217300415039,17.19208526611328,36.0,0.61,0.44,3.437000036239624,,,,105.12471008300781,,
1763817087,51.19217300415039,17.19208526611328,35.0,0.41,0.45,3.5,,,,105.12471008300781,,
1763817089,51.192169189453125,17.192081451416016,35.0,0.32,0.45,3.5,,,,103.40809631347656,,
1763817091,51.192169189453125,17.192079544067383,35.0,0.27,0.45,3.5,,,,106.30488586425781,,
1763817093,51.192169189453125,17.192075729370117,35.0,0.21,0.45,3.562000036239624,,,,106.16183471679688,,
1763817095,51.19217300415039,17.192075729370117,35.0,0.19,0.45,3.562000036239624,,,,104.32005310058594,,
1763817097,51.192169189453125,17.192079544067383,35.0,0.19,0.45,3.562000036239624,,,,106.19759368896484,,
1763817099,51.192169189453125,17.19208335876465,35.0,0.17,0.45,3.625,,,,105.2498779296875,,
1763817101,51.192169189453125,17.19208526611328,36.0,0.14,0.45,3.625,,,,106.03666687011719,,
1763817103,51.192169189453125,17.19208526611328,37.0,0.14,0.43,3.625,,,,105.03530883789062,,
1763817105,51.19216537475586,17.19208526611328,37.0,0.14,0.43,3.625,,,,104.33792877197266,,
1763817107,51.192169189453125,17.192089080810547,36.0,0.16,0.45,3.625,,,,102.90741729736328,,
1763817109,51.19217300415039,17.19209098815918,36.0,0.12,0.45,3.625,,,,105.12471008300781,,
1763817111,51.19217300415039,17.19209098815918,36.0,0.1,0.45,3.625,,,,104.40945434570312,,
1763817113,51.19218063354492,17.192087173461914,37.0,0.64,0.43,3.625,,,,105.35717010498047,,
1763817115,51.19218826293945,17.192081451416016,36.0,0.72,0.45,3.625,,,,106.12606811523438,,
1763817117,51.19219207763672,17.192075729370117,36.0,0.7,0.45,3.625,,,,104.177001953125,,
1763817119,51.192195892333984,17.19207000732422,36.0,0.64,0.45,3.625,,,,104.44522094726562,,
1763817121,51.19219970703125,17.192066192626953,37.0,0.57,0.43,3.625,,,,101.70936584472656,,
1763817123,51.192203521728516,17.192060470581055,36.0,0.58,0.45,3.625,,,,103.39021301269531,,
1763817125,51.19221115112305,17.192052841186523,36.0,0.6,0.45,3.625,,,,102.71072387695312,,
1763817127,51.19221496582031,17.192045211791992,36.0,0.65,0.45,3.687000036239624,,,,100.83317565917969,,
1763817129,51.19221878051758,17.19203758239746,32.0,0.68,0.55,3.687000036239624,,,,104.15911865234375,,
1763817131,51.19222640991211,17.192028045654297,35.0,1.01,0.47,3.687000036239624,,,,101.49478912353516,,
1763817133,51.19223403930664,17.192018508911133,36.0,1.02,0.45,3.687000036239624,,,,100.7080078125,,
1763817135,51.19224548339844,17.192012786865234,36.0,1.01,0.45,3.687000036239624,,,,101.88818359375,,
1763817137,51.19225311279297,17.192007064819336,36.0,1.44,0.45,3.687000036239624,,,,103.2114028930664,,
1763817139,51.192264556884766,17.192005157470703,36.0,1.38,0.45,3.687000036239624,,,,103.22928619384766,,
1763817141,51.19227981567383,17.191999435424805,36.0,1.39,0.45,3.687000036239624,,,,106.35852813720703,,
1763817143,51.19228744506836,17.191993713378906,30.0,1.35,0.55,3.687000036239624,,,,104.3558120727539,,
1763817145,51.19229507446289,17.191991806030273,29.0,1.04,0.58,3.75,,,,106.14395141601562,,
1763817147,51.19230651855469,17.19198989868164,29.0,0.98,0.58,3.75,,,,105.12471008300781,,
1763817149,51.192317962646484,17.191986083984375,34.0,1.07,0.5,3.812000036239624,,,,104.4809799194336,,
1763817151,51.192325592041016,17.191986083984375,29.0,1.14,0.57,3.812000036239624,,,,106.2154769897461,,
1763817153,51.19233703613281,17.191984176635742,33.0,1.18,0.47,3.812000036239624,,,,106.14395141601562,,
