timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1761380102,,,,,,,,,,,18.979999542236328,52.959999084472656
1761380104,,,,,,26.562000274658203,,,,,18.950000762939453,52.959999084472656
1761380106,51.34364700317383,17.619577407836914,9.0,1.38,0.901,26.562000274658203,,,,,18.90999984741211,53.0
1761380108,51.09510040283203,17.885717391967773,6.0,1.67,0.913,26.562000274658203,,,,,18.959999084472656,52.959999084472656
1761380110,51.531620025634766,17.709341049194336,12.0,1.57,0.549,26.562000274658203,,,,,18.940000534057617,52.959999084472656
1761380112,51.34307861328125,17.22817611694336,12.0,1.03,0.561,26.625,,,,,18.93000030517578,52.959999084472656
1761380114,51.40353012084961,17.510759353637695,4.0,0.78,0.863,26.562000274658203,,,,,18.959999084472656,53.0
1761380116,51.77986526489258,17.410120010375977,2.0,0.51,0.753,26.625,,,,,18.959999084472656,52.959999084472656
1761380118,51.46950149536133,17.889785766601562,7.0,0.25,0.527,26.562000274658203,,,,,18.899999618530273,52.959999084472656
1761380120,51.558536529541016,17.264385223388672,12.0,1.24,0.765,26.625,,,,,18.959999084472656,52.959999084472656
1761380122,51.44318771362305,17.098705291748047,1.0,1.24,0.933,26.562000274658203,,,,,18.969999313354492,52.959999084472656
1761380124,51.53170394897461,17.147510528564453,2.0,1.74,0.209,26.562000274658203,,,,,18.969999313354492,52.959999084472656
1761380126,51.19450378417969,17.11720848083496,3.0,0.46,0.897,26.625,,,,,18.959999084472656,52.959999084472656
1761380128,51.18693161010742,17.34796142578125,12.0,0.28,0.472,26.625,,,,,18.950000762939453,52.959999084472656
1761380130,51.32556915283203,17.787521362304688,12.0,0.05,0.667,26.625,,,,,18.920000076293945,52.959999084472656
1761380132,51.22248458862305,17.2506046295166,12.0,0.83,0.189,26.562000274658203,,,,,18.940000534057617,53.0
1761380134,51.164005279541016,17.309267044067383,12.0,0.61,0.866,26.625,,,,,18.959999084472656,52.959999084472656
1761380136,51.33458709716797,17.421829223632812,9.0,0.28,0.983,26.625,,,,,18.920000076293945,52.959999084472656
1761380138,51.30915451049805,17.656368255615234,1.0,1.12,0.208,26.625,,,,,18.969999313354492,52.959999084472656
1761380140,51.786380767822266,17.369728088378906,2.0,0.62,0.188,26.562000274658203,,,,,18.959999084472656,52.959999084472656
1761380142,51.776119232177734,17.492938995361328,4.0,0.8,0.324,26.625,,,,,18.889999389648438,52.959999084472656
1761380144,51.23777389526367,17.696311950683594,1.0,1.34,0.077,26.625,,,,,18.969999313354492,52.959999084472656
1761380146,51.4006233215332,17.621965408325195,4.0,0.57,0.063,26.625,,,,,18.969999313354492,52.959999084472656
1761380148,51.97775650024414,17.524160385131836,4.0,0.56,0.074,26.625,,,,,18.93000030517578,52.91999816894531
1761380150,51.33095932006836,17.85865592956543,4.0,1.7,0.035,26.625,,,,,18.950000762939453,52.959999084472656
1761380152,51.96946716308594,17.53791618347168,8.0,1.74,0.603,26.625,,,,,18.959999084472656,52.959999084472656
1761380154,51.58267593383789,17.769010543823242,8.0,0.71,0.63,26.625,,,,,18.920000076293945,52.959999084472656
1761380156,51.09282302856445,17.892608642578125,7.0,1.66,0.687,26.625,,,,,18.959999084472656,53.0
1761380158,51.54317855834961,17.54776954650879,11.0,0.07,0.997,26.625,,,,,18.959999084472656,52.959999084472656
1761380160,51.283390045166016,17.730667114257812,0.0,1.71,0.587,26.625,,,,,18.889999389648438,52.959999084472656
1761380162,51.23426818847656,17.74575424194336,8.0,1.28,0.554,26.625,,,,,18.959999084472656,52.959999084472656
1761380164,51.52495193481445,17.893857955932617,11.0,0.47,0.692,26.625,,,,,18.959999084472656,52.959999084472656
1761380166,51.48844909667969,17.696353912353516,4.0,1.83,0.157,26.625,,,,,18.920000076293945,52.959999084472656
1761380168,51.969078063964844,17.614477157592773,2.0,0.88,0.096,26.625,,,,,18.979999542236328,52.959999084472656
1761380170,51.74882507324219,17.771894454956055,12.0,1.65,0.749,26.625,,,,,18.959999084472656,52.959999084472656
1761380172,51.965999603271484,17.51871109008789,1.0,0.54,0.424,26.625,,,,,18.889999389648438,52.959999084472656
1761380174,51.77251052856445,17.593570709228516,5.0,0.9,0.383,26.625,,,,,18.950000762939453,52.959999084472656
1761380176,51.51798629760742,17.95831871032715,7.0,0.75,0.541,26.625,,,,,18.969999313354492,53.0
1761380178,51.84173583984375,17.665002822875977,1.0,0.71,0.008,26.625,,,,,18.90999984741211,52.959999084472656
1761380180,51.78239440917969,17.54714584350586,11.0,1.86,0.367,26.625,,,,,18.969999313354492,52.959999084472656
1761380182,51.022682189941406,17.401180267333984,11.0,1.27,0.795,26.625,,,,,18.959999084472656,53.0
1761380184,51.60722351074219,17.13774871826172,12.0,0.71,0.911,26.625,,,,,18.90999984741211,52.959999084472656
1761380186,51.135799407958984,17.11278533935547,2.0,0.42,0.561,26.625,,,,,18.90999984741211,52.959999084472656
1761380188,51.211456298828125,17.467111587524414,11.0,0.88,0.342,26.625,,,,,18.959999084472656,53.0
1761380190,51.78302764892578,17.17287254333496,6.0,0.47,0.092,26.625,,,,,18.93000030517578,52.959999084472656
1761380192,51.22869110107422,17.468963623046875,8.0,1.74,0.276,26.625,,,,,18.969999313354492,52.959999084472656
1761380194,51.19300079345703,17.363540649414062,5.0,1.35,0.157,26.625,,,,,18.969999313354492,52.91999816894531
1761380196,51.15109634399414,17.046995162963867,0.0,1.92,0.616,26.625,,,,,18.899999618530273,52.959999084472656
1761380198,51.50047302246094,17.430904388427734,4.0,1.86,0.341,26.625,,,,,18.979999542236328,52.959999084472656
1761380200,51.52077865600586,17.53766632080078,1.0,1.28,0.689,26.625,,,,,18.969999313354492,53.0
1761380202,51.60088348388672,17.92524528503418,6.0,0.85,0.104,26.625,,,,,18.889999389648438,52.959999084472656
1761380204,51.41412353515625,17.883886337280273,6.0,0.45,0.411,26.625,,,,,18.959999084472656,52.91999816894531
1761380206,51.665428161621094,17.419050216674805,12.0,0.88,0.589,26.625,,,,,18.959999084472656,52.959999084472656
1761380208,51.266361236572266,17.54003143310547,4.0,0.22,0.18,26.625,,,,,18.920000076293945,52.959999084472656
1761380210,51.12897491455078,17.785429000854492,0.0,0.79,0.189,26.625,,,,,18.93000030517578,53.0
1761380212,51.31116485595703,17.370607376098633,2.0,0.45,0.149,26.625,,,,,18.889999389648438,53.0
1761380214,51.3378791809082,17.75412368774414,7.0,0.2,0.054,26.625,,,,,18.84000015258789,53.15999984741211
1761380216,51.85054397583008,17.858165740966797,4.0,1.38,0.815,26.625,,,,,18.8700008392334,53.15999984741211
1761380218,51.267642974853516,17.79574966430664,2.0,1.97,0.262,26.562000274658203,,,,,18.8700008392334,53.119998931884766
1761380220,51.59308624267578,17.43167495727539,5.0,1.83,0.838,26.625,,,,,18.84000015258789,53.0
1761380222,51.96625900268555,17.392183303833008,5.0,1.26,0.007,26.625,,,,,18.93000030517578,53.0
1761380224,51.412353515625,17.778018951416016,6.0,1.31,0.812,26.625,,,,,18.920000076293945,53.040000915527344
1761380226,51.6972541809082,17.524517059326172,6.0,0.31,0.209,26.625,,,,,18.850000381469727,53.040000915527344
1761380228,51.90714645385742,17.51399040222168,5.0,1.16,0.286,26.625,,,,,18.940000534057617,52.959999084472656
1761380230,51.0442008972168,17.194948196411133,9.0,0.39,0.204,26.625,,,,,18.950000762939453,52.959999084472656
