timestamp,temperature,ph,turbidity
1750783497,,7.501645088195801,
1750783497,21.27425765991211,5.5232768058776855,
1750783498,21.21613311767578,8.624654769897461,
1750783498,20.13124656677246,8.398306846618652,
1750783499,25.523685455322266,6.976265907287598,
1750783499,20.19942283630371,5.275142669677734,
1750783500,22.801288604736328,8.599349021911621,
1750783500,20.587411880493164,7.777344226837158,
1750783501,26.411949157714844,6.0520453453063965,
1750783501,25.325082778930664,8.494184494018555,
1750783502,26.336938858032227,5.035629749298096,
1750783502,28.892213821411133,6.0401153564453125,
1750783503,26.564619064331055,6.934518337249756,
1750783503,24.49308204650879,7.930213451385498,
1750783504,21.15437889099121,6.678771018981934,
1750783504,23.124013900756836,6.762844562530518,
1750783505,21.981557846069336,8.523347854614258,
1750783505,22.369728088378906,7.314845561981201,
1750783506,28.86416244506836,8.344449043273926,
1750783506,26.886123657226562,7.65847110748291,
1750783507,27.837650299072266,5.279088973999023,
1750783507,22.931665420532227,8.839879989624023,
1750783508,20.07380485534668,7.105959892272949,
1750783508,21.45842742919922,5.974292755126953,
1750783509,26.970844268798828,8.761581420898438,
1750783509,21.91228485107422,7.16282320022583,
1750783510,24.900440216064453,8.863163948059082,
1750783510,28.847593307495117,8.629146575927734,
1750783511,22.218242645263672,7.234065532684326,
1750783511,25.218032836914062,8.534226417541504,
1750783512,22.52041244506836,7.97271728515625,
1750783512,20.28633689880371,5.024472713470459,
1750783513,23.119815826416016,7.201821327209473,
1750783513,22.381301879882812,6.252424240112305,
1750783514,22.65536117553711,6.373915672302246,
1750783514,20.59095573425293,8.285944938659668,
1750783515,23.250017166137695,7.979706764221191,
1750783515,25.201831817626953,8.044635772705078,
1750783516,23.90326690673828,6.463899612426758,
1750783516,24.924352645874023,7.139567852020264,
1750783517,25.215105056762695,6.866959095001221,
1750783517,28.29349136352539,6.075216293334961,
1750783518,28.67515754699707,5.115071773529053,
1750783518,20.702695846557617,5.619021892547607,
1750783519,23.207477569580078,6.5467448234558105,
1750783519,21.167354583740234,5.746125221252441,
1750783520,23.03577995300293,6.344613552093506,
1750783520,23.998083114624023,8.327013969421387,
1750783521,29.253347396850586,7.771459102630615,
1750783521,21.393619537353516,8.147451400756836,
1750783522,22.631736755371094,7.557399749755859,
1750783522,24.235200881958008,5.770016193389893,
1750783523,27.676959991455078,7.1794867515563965,
1750783523,29.10183334350586,5.831084728240967,
1750783524,24.598276138305664,5.4630513191223145,
1750783524,25.212852478027344,7.1498284339904785,
1750783525,22.677053451538086,7.495896339416504,
1750783525,25.978254318237305,6.629193305969238,
1750783526,20.946826934814453,7.320803165435791,
1750783526,29.178091049194336,8.28646183013916,
1750783527,26.221141815185547,8.643784523010254,
1750783527,20.66062355041504,8.856344223022461,
1750783528,23.582752227783203,5.5996785163879395,
1750783528,20.97528076171875,7.388279914855957,
1750783529,22.090700149536133,6.446839809417725,
