timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1761151173,,,,,,,,,,,13.15999984741211,
1761151173,,,,,,,,,,,13.15999984741211,
1761151173,,,,,,,,,,,13.15999984741211,
1761151175,,,,,,,,,,23.294342041015625,19.559999465942383,
1761151175,,,,,,,,,,23.294342041015625,13.15999984741211,
1761151175,,,,,,,,,,23.294342041015625,13.15999984741211,
1761151177,,,,,,,,,,23.874961853027344,19.559999465942383,
1761151177,,,,,,,,,,23.874961853027344,13.15999984741211,
1761151177,,,,,,,,,,23.874961853027344,13.15999984741211,
1761151179,,,,,,,,,,23.915851593017578,19.559999465942383,
1761151179,,,,,,,,,,23.915851593017578,13.170000076293945,52.63999938964844
1761151179,,,,,,,,,,23.915851593017578,13.170000076293945,
1761151181,,,,,,,,,,24.337005615234375,19.559999465942383,
1761151181,,,,,,,,,,24.337005615234375,13.170000076293945,52.63999938964844
1761151181,51.7767448425293,17.289958953857422,5.0,1.45,0.5,,,,,24.337005615234375,13.170000076293945,
1761151183,51.7767448425293,17.289958953857422,5.0,1.45,0.5,,,,,23.294342041015625,19.559999465942383,
1761151183,51.7767448425293,17.289958953857422,5.0,1.45,0.5,,,,,23.294342041015625,19.559999465942383,52.68000030517578
1761151183,51.15208053588867,17.962642669677734,6.0,0.37,0.924,,,,,23.294342041015625,19.559999465942383,
1761151185,51.15208053588867,17.962642669677734,6.0,0.37,0.924,,,,,23.924028396606445,19.559999465942383,
1761151185,51.15208053588867,17.962642669677734,6.0,0.37,0.924,,,,,23.924028396606445,13.170000076293945,52.68000030517578
1761151185,51.65524673461914,17.482540130615234,11.0,1.97,0.047,,,,,23.924028396606445,13.170000076293945,
1761151187,51.65524673461914,17.482540130615234,11.0,1.97,0.047,,,,,23.678695678710938,19.56999969482422,
1761151187,51.65524673461914,17.482540130615234,11.0,1.97,0.047,,,,,23.678695678710938,13.180000305175781,52.68000030517578
1761151187,51.17252731323242,17.7208309173584,8.0,0.97,0.091,,,,,23.678695678710938,13.180000305175781,
1761151189,51.17252731323242,17.7208309173584,8.0,0.97,0.091,,,,,23.903583526611328,19.549999237060547,
1761151189,51.17252731323242,17.7208309173584,8.0,0.97,0.091,,,,,23.903583526611328,13.170000076293945,52.720001220703125
1761151189,51.947601318359375,17.58346176147461,1.0,1.71,0.802,,,,,23.903583526611328,13.170000076293945,
1761151191,51.947601318359375,17.58346176147461,1.0,1.71,0.802,,,,,23.858606338500977,19.559999465942383,
1761151191,51.947601318359375,17.58346176147461,1.0,1.71,0.802,,,,,23.858606338500977,13.180000305175781,52.68000030517578
1761151191,51.4300651550293,17.719425201416016,3.0,0.47,0.765,,,,,23.858606338500977,13.180000305175781,
1761151193,51.4300651550293,17.719425201416016,3.0,0.47,0.765,,,,,23.674606323242188,19.559999465942383,
1761151193,51.4300651550293,17.719425201416016,3.0,0.47,0.765,,,,,23.674606323242188,13.170000076293945,52.68000030517578
1761151193,51.835933685302734,17.000873565673828,7.0,1.19,0.42,,,,,23.674606323242188,13.170000076293945,
1761151195,51.835933685302734,17.000873565673828,7.0,1.19,0.42,,,,,23.298431396484375,19.559999465942383,
1761151195,51.835933685302734,17.000873565673828,7.0,1.19,0.42,,,,,23.298431396484375,13.170000076293945,52.720001220703125
