timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage
1756114253,,,,,,,,,,59.54330062866211,
1756114255,,,,,,,,,,329.0074157714844,
1756114257,,,,,,,,,,116.3514633178711,
1756114259,,,,,,,,,,195.0502166748047,
1756114261,,,,,,,,,,323.6309814453125,
1756114263,,,,,,,,,,299.5505676269531,
1756114265,,,,,,,,,,290.38861083984375,
1756114267,,,,,,,,,,102.83842468261719,
1756114269,,,,,,,,,,41.47459030151367,
1756114271,,,,,,,,,,29.48042869567871,
1756114273,,,,,,,,,,252.9045867919922,
1756114275,,,,,,,,,,321.26953125,
1756114277,,,,,,,,,,365.4742431640625,
1756114279,,,,,,,,,,312.417724609375,
1756114281,,,,,,,,,,332.8499755859375,
1756114283,,,,,,,,,,361.1869201660156,
1756114285,,,,,,,,,,212.21499633789062,
1756114287,,,,,,,,,,279.277587890625,
1756114289,,,,,,,,,,126.67638397216797,
1756114291,,,,,,,,,,179.1940155029297,
1756114293,,,,,,,,,,141.8955078125,
1756114295,,,,,,,,,,186.06124877929688,
1756114297,,,,,,,,,,350.7783508300781,
1756114299,,,,,,,,,,195.5442352294922,
