timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1761380476,,,,,,,,,,,,
1761380478,,,,,,27.25,,,,,18.8799991607666,53.279998779296875
1761380480,51.39070510864258,17.958301544189453,5.0,1.41,0.164,27.25,,,,,18.239999771118164,53.599998474121094
1761380482,51.33672332763672,17.405492782592773,7.0,0.12,0.24,27.25,,,,,18.829999923706055,53.0
1761380484,51.68678283691406,17.28333854675293,11.0,0.08,0.415,27.25,,,,,18.8700008392334,53.040000915527344
1761380486,51.31913375854492,17.88187599182129,12.0,0.29,0.681,27.312000274658203,,,,,18.920000076293945,52.959999084472656
1761380488,51.50579071044922,17.159894943237305,0.0,1.23,0.988,27.25,,,,,18.93000030517578,52.959999084472656
1761380490,51.481788635253906,17.4555606842041,0.0,0.32,0.428,27.312000274658203,,,,,18.940000534057617,52.959999084472656
1761380492,51.50398254394531,17.15207862854004,3.0,1.02,0.826,27.312000274658203,,,,,18.75,52.959999084472656
1761380494,51.73456954956055,17.09482765197754,7.0,0.01,0.557,27.312000274658203,,,,,18.90999984741211,52.959999084472656
1761380496,51.53083419799805,17.508264541625977,2.0,1.21,0.596,27.312000274658203,,,,,18.940000534057617,52.959999084472656
1761380498,51.85213851928711,17.904918670654297,3.0,0.25,0.128,27.312000274658203,,,,,18.989999771118164,53.0
1761380500,51.7432975769043,17.539552688598633,3.0,1.22,0.498,27.312000274658203,,,,,18.81999969482422,53.08000183105469
1761380502,51.61505126953125,17.778167724609375,9.0,1.09,0.598,27.312000274658203,,,,,18.700000762939453,53.08000183105469
1761380504,51.315670013427734,17.21670150756836,7.0,0.83,0.83,27.312000274658203,,,,,18.649999618530273,53.20000076293945
1761380506,51.659542083740234,17.07978057861328,1.0,1.88,0.065,27.312000274658203,,,,,17.90999984741211,54.0
1761380508,51.888370513916016,17.661157608032227,12.0,1.25,0.208,27.312000274658203,,,,,18.920000076293945,53.0
1761380510,51.165802001953125,17.39671516418457,12.0,1.82,0.726,27.312000274658203,,,,,18.850000381469727,52.959999084472656
1761380512,51.08460998535156,17.95363998413086,1.0,0.32,0.984,27.312000274658203,,,,,18.809999465942383,53.0
1761380514,51.09772491455078,17.859296798706055,12.0,0.31,0.572,27.312000274658203,,,,,18.93000030517578,53.0
1761380516,51.27604675292969,17.755098342895508,4.0,0.26,0.47,27.312000274658203,,,,,18.979999542236328,52.959999084472656
1761380518,51.75971603393555,17.901813507080078,4.0,1.85,0.329,27.312000274658203,,,,,18.899999618530273,52.959999084472656
1761380520,51.859596252441406,17.284727096557617,7.0,0.2,0.67,27.312000274658203,,,,,18.899999618530273,52.959999084472656
1761380522,51.9749870300293,17.30305290222168,3.0,1.23,0.146,27.312000274658203,,,,,18.81999969482422,52.959999084472656
1761380524,51.65233612060547,17.98752212524414,3.0,1.42,0.692,27.312000274658203,,,,,18.920000076293945,52.959999084472656
1761380526,51.39413833618164,17.06019401550293,5.0,0.9,0.23,27.312000274658203,,,,,18.8799991607666,53.0
1761380528,51.011024475097656,17.79526138305664,6.0,1.73,0.511,27.312000274658203,,,,,18.969999313354492,52.959999084472656
1761380530,51.73195266723633,17.791379928588867,6.0,1.98,0.16,27.312000274658203,,,,,18.8799991607666,52.959999084472656
1761380532,51.09556198120117,17.031681060791016,6.0,0.45,0.066,27.312000274658203,,,,,18.899999618530273,52.959999084472656
1761380534,51.618309020996094,17.3592472076416,0.0,1.4,0.641,27.312000274658203,,,,,18.809999465942383,53.0
1761380536,51.92911148071289,17.50452423095703,10.0,1.49,0.095,27.312000274658203,,,,,18.81999969482422,53.040000915527344
1761380538,51.64872741699219,17.409032821655273,4.0,1.62,0.303,27.312000274658203,,,,,18.84000015258789,53.040000915527344
1761380540,51.290245056152344,17.013607025146484,2.0,1.1,0.2,27.312000274658203,,,,,18.729999542236328,53.119998931884766
1761380542,51.38508224487305,17.710081100463867,9.0,1.71,0.709,27.312000274658203,,,,,18.350000381469727,53.36000061035156
1761380544,51.53553771972656,17.75017738342285,9.0,0.86,0.716,27.312000274658203,,,,,18.860000610351562,53.0
1761380546,51.53672790527344,17.3686466217041,3.0,0.31,0.939,27.312000274658203,,,,,18.3799991607666,53.36000061035156
1761380548,51.86437225341797,17.593820571899414,12.0,1.7,0.536,27.312000274658203,,,,,18.81999969482422,52.959999084472656
1761380550,51.441139221191406,17.196552276611328,9.0,1.56,0.899,27.312000274658203,,,,,18.920000076293945,52.959999084472656
1761380552,51.86748123168945,17.58847999572754,0.0,0.12,0.873,27.312000274658203,,,,,18.829999923706055,52.959999084472656
1761380554,51.141170501708984,17.67662811279297,4.0,1.99,0.786,27.312000274658203,,,,,18.90999984741211,53.0
1761380556,51.500152587890625,17.176448822021484,8.0,1.11,0.8,27.312000274658203,,,,,18.739999771118164,53.119998931884766
1761380558,51.991966247558594,17.633554458618164,12.0,0.73,0.414,27.312000274658203,,,,,18.139999389648438,53.720001220703125
1761380560,51.39604949951172,17.1181583404541,10.0,0.17,0.06,27.312000274658203,,,,,18.790000915527344,53.040000915527344
1761380562,51.02290344238281,17.47064208984375,0.0,1.61,0.629,27.312000274658203,,,,,18.770000457763672,53.08000183105469
1761380564,51.460418701171875,17.30828857421875,12.0,1.1,0.68,27.312000274658203,,,,,18.440000534057617,53.36000061035156
1761380566,51.945858001708984,17.414987564086914,2.0,1.44,0.898,27.312000274658203,,,,,18.06999969482422,53.400001525878906
1761380568,51.93134307861328,17.156539916992188,12.0,1.8,0.507,27.312000274658203,,,,,18.40999984741211,53.400001525878906
1761380570,51.914405822753906,17.71206283569336,12.0,0.14,0.079,27.25,,,,,18.329999923706055,53.47999954223633
1761380572,51.34717559814453,17.12709617614746,0.0,0.91,0.01,27.312000274658203,,,,,18.31999969482422,53.47999954223633
1761380574,51.911136627197266,17.3067626953125,1.0,1.47,0.145,27.312000274658203,,,,,18.1299991607666,53.7599983215332
1761380576,51.817176818847656,17.551414489746094,9.0,1.02,0.853,27.312000274658203,,,,,18.690000534057617,53.2400016784668
1761380578,51.980018615722656,17.02518653869629,2.0,0.06,0.88,27.312000274658203,,,,,18.829999923706055,53.040000915527344
1761380580,51.94519805908203,17.614601135253906,12.0,1.76,0.218,27.312000274658203,,,,,18.989999771118164,53.0
1761380582,51.37287139892578,17.5423583984375,12.0,1.97,0.264,27.25,,,,,18.899999618530273,52.959999084472656
1761380584,51.094520568847656,17.36096954345703,3.0,1.38,0.787,27.312000274658203,,,,,18.93000030517578,53.0
1761380586,51.6007080078125,17.220077514648438,7.0,1.09,0.071,27.312000274658203,,,,,18.8700008392334,52.959999084472656
1761380588,51.73236846923828,17.465930938720703,10.0,0.3,0.884,27.312000274658203,,,,,18.93000030517578,53.0
1761380590,51.16917037963867,17.718719482421875,2.0,1.17,0.616,27.312000274658203,,,,,18.940000534057617,52.959999084472656
1761380592,51.834678649902344,17.52756690979004,4.0,1.19,0.387,27.312000274658203,,,,,18.90999984741211,52.959999084472656
