timestamp,temperature,ph,turbidity
1750239834,29.47410011291504,5.978303909301758,
1750239835,23.52050018310547,5.337884902954102,
1750239836,24.030120849609375,8.352988243103027,
1750239837,27.867950439453125,7.457932472229004,
1750239838,21.015884399414062,6.344571113586426,
1750239839,21.492145538330078,6.148693561553955,
1750239840,24.262971878051758,5.743485450744629,
1750239841,27.080039978027344,7.865651607513428,
1750239842,23.92189598083496,6.072031021118164,
1750239843,28.325851440429688,6.344578742980957,
1750239844,27.5522403717041,6.151744842529297,
1750239845,29.0374755859375,8.516410827636719,
1750239846,20.538349151611328,5.774386405944824,
1750239847,26.800697326660156,8.712676048278809,
1750239848,29.188060760498047,6.450504779815674,
1750239849,22.462078094482422,5.635587215423584,
1750239850,27.63410758972168,6.793182373046875,
1750239851,23.793607711791992,8.75346565246582,
1750239852,20.070281982421875,8.794356346130371,
1750239853,25.52176856994629,8.379976272583008,
1750239854,20.64055824279785,8.105400085449219,
1750239855,26.074121475219727,8.280722618103027,
1750239856,21.0958309173584,6.04926061630249,
1750239857,20.86115074157715,7.171638011932373,
1750239858,26.14400291442871,8.169267654418945,
1750239859,27.398818969726562,8.519596099853516,
1750239860,28.60906410217285,8.048038482666016,
1750239861,22.17951202392578,8.074371337890625,
1750239862,27.88254165649414,7.9044952392578125,
1750239863,22.620954513549805,7.977385520935059,
1750239864,28.83782386779785,7.291355609893799,
1750239865,22.75501251220703,6.840100288391113,
1750239866,21.34092140197754,5.218795299530029,
1750239867,20.850290298461914,8.202702522277832,
1750239868,28.1080265045166,6.776251316070557,
1750239869,28.842266082763672,7.672116279602051,
1750239870,21.95648193359375,8.395185470581055,
1750239871,29.22614097595215,8.460517883300781,
1750239872,26.452978134155273,7.08539342880249,
1750239873,28.862123489379883,5.662491798400879,
1750239874,23.646881103515625,6.4963765144348145,
1750239875,22.055221557617188,7.249919414520264,
1750239876,22.528409957885742,7.3202948570251465,
1750239877,27.1900634765625,5.442914009094238,
1750239878,27.1900634765625,8.842251777648926,
1750239879,27.1900634765625,7.054774761199951,
1750239880,27.1900634765625,7.325509071350098,
1750239881,27.1900634765625,6.390441417694092,
1750239882,27.1900634765625,5.748502731323242,
1750239883,27.1900634765625,5.434344291687012,
1750239884,27.1900634765625,6.382822513580322,
1750239885,27.1900634765625,7.927675247192383,
1750239886,27.1900634765625,5.698720932006836,
1750239887,27.1900634765625,8.01926040649414,
