timestamp,temperature,ph,turbidity
1750597195,,,
1750597196,23.683931350708008,5.887935638427734,
1750597197,24.077739715576172,8.242401123046875,
1750597198,25.618236541748047,7.438072681427002,
1750597199,29.582748413085938,6.500819683074951,
1750597200,21.313278198242188,5.4521050453186035,
1750597201,29.164840698242188,8.119219779968262,
1750597202,21.00716209411621,8.668249130249023,
1750597203,21.681982040405273,7.074973106384277,
1750597204,24.889408111572266,6.862967014312744,
1750597205,26.4250431060791,8.934333801269531,
1750597206,26.853639602661133,6.444735050201416,
1750597207,22.447546005249023,7.694799900054932,
1750597208,27.439821243286133,6.020750999450684,
1750597209,29.164615631103516,5.597789764404297,
1750597210,22.56856918334961,5.033705711364746,
1750597211,21.755496978759766,6.767857074737549,
1750597212,25.863367080688477,8.990601539611816,
1750597213,26.860729217529297,5.687233924865723,
1750597214,24.103904724121094,7.396054267883301,
1750597215,26.851472854614258,8.55642032623291,
1750597216,21.867122650146484,8.106836318969727,
1750597217,26.938329696655273,7.100531578063965,
1750597218,22.84438705444336,8.880510330200195,
1750597219,20.23004913330078,6.489649295806885,
1750597220,28.080228805541992,7.224955081939697,
1750597221,22.457073211669922,5.068265914916992,
1750597222,22.45448112487793,7.747768402099609,
1750597223,22.786243438720703,6.731813430786133,
1750597224,22.26706314086914,5.816953182220459,
1750597225,21.105972290039062,7.352635860443115,
1750597226,22.304758071899414,8.45219898223877,
1750597227,20.069944381713867,8.37978458404541,
1750597228,27.263776779174805,5.160795211791992,
1750597229,24.273548126220703,8.88270378112793,
1750597230,20.42356300354004,7.60172176361084,
1750597231,25.757280349731445,5.116023063659668,
1750597232,20.699283599853516,8.113195419311523,
1750597233,22.960721969604492,8.489213943481445,
1750597234,20.348920822143555,8.035819053649902,
1750597235,25.53790855407715,8.622933387756348,
1750597236,24.335533142089844,8.015531539916992,
1750597237,27.08127212524414,8.201887130737305,
1750597238,27.108863830566406,7.28393030166626,
1750597239,29.162099838256836,5.327568531036377,
1750597240,25.761924743652344,7.785237789154053,
1750597241,24.115766525268555,5.888902187347412,
1750597242,29.98570442199707,8.794219970703125,
1750597243,27.42461395263672,5.384160041809082,
1750597244,21.2608699798584,5.569547176361084,
1750597245,21.649120330810547,7.943119049072266,
1750597246,24.83963394165039,7.939027309417725,
1750597247,23.598669052124023,7.3501410484313965,
1750597248,25.451824188232422,7.5385355949401855,
1750597249,25.343778610229492,5.190476417541504,
1750597250,20.967138290405273,8.966140747070312,
1750597251,23.0150089263916,8.006582260131836,
1750597252,24.085338592529297,5.425643444061279,
1750597253,24.81453514099121,8.934154510498047,
1750597254,25.457185745239258,6.889611721038818,
1750597255,25.61091423034668,5.868147373199463,
1750597256,25.613374710083008,7.057455062866211,
1750597257,29.21041488647461,7.7632975578308105,
1750597258,25.193910598754883,8.11707878112793,
1750597259,26.990558624267578,6.53215217590332,
1750597260,25.341751098632812,5.873023509979248,
1750597261,26.06305694580078,8.190695762634277,
1750597262,28.60696792602539,7.733983039855957,
1750597263,22.115140914916992,5.173800468444824,
1750597264,23.726457595825195,7.413531303405762,
1750597265,29.275238037109375,6.092411518096924,
1750597266,24.316434860229492,5.127923965454102,
1750597267,23.695972442626953,7.638912200927734,
1750597268,24.8519229888916,5.9863715171813965,
1750597269,24.168413162231445,7.188331604003906,
1750597270,21.567604064941406,6.872564315795898,
1750597271,27.989307403564453,6.185207843780518,
1750597272,25.36087989807129,7.183169841766357,
1750597273,27.645553588867188,5.762890338897705,
1750597274,24.91545295715332,7.327670097351074,
1750597275,24.82234001159668,8.18612289428711,
1750597276,26.777408599853516,5.196198463439941,
1750597277,27.38068389892578,5.680423736572266,
1750597278,20.914941787719727,7.6107401847839355,
1750597279,27.623939514160156,7.731305122375488,
1750597280,21.757251739501953,5.549293518066406,
1750597281,28.025976181030273,7.223823547363281,
1750597282,27.100845336914062,7.886234760284424,
1750597283,21.771259307861328,5.309822082519531,
1750597284,27.260986328125,7.279085636138916,
1750597285,23.540382385253906,6.57923698425293,
1750597286,24.944326400756836,8.393970489501953,
1750597287,24.867229461669922,7.370921611785889,
1750597288,27.904441833496094,7.074522018432617,
1750597289,20.499664306640625,8.422126770019531,
1750597290,26.881820678710938,8.200994491577148,
1750597291,22.133092880249023,8.741927146911621,
1750597292,23.763381958007812,5.52460241317749,
1750597293,28.038894653320312,7.590409278869629,
1750597294,23.468366622924805,8.270748138427734,
1750597295,25.581247329711914,6.13864278793335,
1750597296,26.153385162353516,7.508416652679443,
1750597297,24.788265228271484,6.251418113708496,
1750597298,29.95289421081543,5.127943515777588,
1750597299,28.242687225341797,7.443239688873291,
1750597300,25.423263549804688,5.981211185455322,
1750597301,23.58296012878418,7.0191545486450195,
1750597302,25.107379913330078,5.799139499664307,
1750597303,22.727901458740234,6.050786018371582,
1750597304,29.66668128967285,8.58282470703125,
1750597305,28.880943298339844,8.531392097473145,
1750597306,22.17479133605957,6.622702121734619,
1750597307,21.228933334350586,7.108729839324951,
1750597308,27.389013290405273,6.384756088256836,
1750597309,22.175880432128906,7.6145339012146,
1750597310,29.52330207824707,7.593628406524658,
1750597311,25.21980094909668,6.185407638549805,
1750597312,20.525278091430664,6.674526214599609,
1750597313,23.094343185424805,6.545865058898926,
1750597314,22.743940353393555,8.22429370880127,
1750597315,27.52294158935547,5.869718551635742,
1750597316,25.735549926757812,5.213133335113525,
1750597317,28.00596046447754,6.077577590942383,
1750597318,23.30239486694336,6.753612995147705,
1750597319,28.95671272277832,5.425685882568359,
1750597320,23.129718780517578,6.947997093200684,
1750597321,23.330970764160156,5.289373874664307,
1750597322,25.463640213012695,7.0822930335998535,
1750597323,24.682331085205078,5.842363357543945,
1750597324,29.682668685913086,7.328319549560547,
1750597325,27.4625301361084,7.896998405456543,
1750597326,25.225587844848633,7.085303783416748,
1750597327,22.809123992919922,7.074634075164795,
1750597328,23.362415313720703,7.804531097412109,
1750597329,21.365930557250977,6.7922258377075195,
1750597330,20.53476333618164,5.408206462860107,
1750597331,28.572643280029297,7.379112720489502,
1750597332,25.64647674560547,8.2343168258667,
1750597333,23.070287704467773,8.101140975952148,
1750597334,26.772117614746094,8.873645782470703,
1750597335,20.359512329101562,8.177083015441895,
1750597336,24.341064453125,6.340564727783203,
1750597337,27.45993423461914,8.908451080322266,
1750597338,21.91994285583496,7.20157527923584,
1750597339,20.960552215576172,6.257539749145508,
1750597340,26.382909774780273,7.1290507316589355,
1750597341,24.617280960083008,8.637228012084961,
1750597342,26.54654312133789,8.343536376953125,
1750597343,26.879878997802734,7.698625564575195,
1750597344,21.094066619873047,7.743584156036377,
